Topic,Percentage,song_id,song_name,artist,album,Like_Count,Lyric,cover_url,tags,year
1,0.9925019828446944,6131111,"RUN! REMIX (Feat. KAEOH626, J-Tong, Huckleberry P, SOIRÉE, Dok2",나플라(nafla),"RUN! REMIX (Feat. KAEOH626, J-Tong, Huckleberry P, SOIRÉE, Dok2)",82,다시 온        한 번 더    자리잡아 왕관을 거머쥔 여기   금체인으로 빛나서 오늘도 멋진   너네 여자도 아는    유지하며    의미 없이 리듬 타지  나처럼 되고 싶다면 다음 생  철이 없는 젊은이  그저  들   코인 필요 없이 나의 주둥아리가 돈을 책임  여전히 그저 힙합 에다  해봐  난 어디에 있던       백이면 백 귀를 찢어 나의 작품  나머지는 하품 나머지는 나머지라  멈춰 서서 주춤  랩을 못하는 새끼들 그만 해  어차피 정해져있어  타고난거같에     오늘 난 밖에 자리 뺏겨  한눈팔지 말고 신발 좀 꽉매        사람은 변한댔지      고무줄로 현금을 둘둘 말지  내 어릴 적 미래를 상상하고 눈을 감고                             이것은 내 스타일 비교가 안돼 너무나 큰 차이        너네들은 나와 너무 달라  정상위에 서서 밑은 절대 바라보지 않아     내 생각을 글씨로 다 담아  감기 없어도 마시는 감기약은 너무 달어     우리는                         내 앞길이 막막하더라도 성공은 가까워         가짜들은 됐으니 느껴봐 내 손길                                            급히 도망치는 니 뒷통수를 엄습하는  내 기습 철저한 헌팅   혓바닥이란 무기로 선보이는 내 기술  발음은 마치  내 총구는  니 관자놀이       숨죽이고 기다린    머릴 관통하는 폭발음  꽉 마이클 잡은 난 이 비트 위의    거친 내 스탈엔    목숨이 다할 때까지    모든 걸 다 때려 박아도     인생 부딪쳐도 빠꾸는 난 딱 질색  쉽게 변하지 않는 믿음이 내    노선 바꾼 씹새끼들 다  위에서  내 마주치지 말라케         갯바위   연화리       내 앞을 가로막은 한계 따위  머리부터 들이받을 각오로 쭉    이건 위닝만 하는 퇴물의 랩  그래 할 때는 제대로 해  랩으로 팬다는 애들을 랩으로 패  말대꾸를 해보려 해도 그게 니 맘대로 돼  걔네 밥그릇 뺏으려 안 해도 알아서 관두게 돼  난 이런  마디 너랑 달리 금방 함  분 만에 쓴 가사에 텅 비는 니 방광  다른 래퍼들의 이불킥을 유발하는 감각  그 귀여운 발길질에 비해 내 벌스는 람각  비트를 두 번 죽이고 싶은 이들을 위해  내 입술을 떼 혀를 무기처럼 막 휘두르네  내키는 대로 해도 백이면 백 클래식이 돼  내 랩에 대해 입 놀리는 걔네를 놀려 개꾸르잼  만 시간으로는 도달할 수 없는 경지  평생을 바친 이들만 볼 수 있는 이 경치  니가 분신 얘기 지겹다고 빈정대는 동안  다음 분신에 이  와 나플라를 소환                                            지하에 처박혀있던 마이크 잡고  털어 먼지         뜨거 불 좀 꺼줘         구름 속으로 빨려         내 벌스로 담겨                           아무도 못 건드려  계속 헤매다 길을 잃어  지도 필요 없다고 깝친 놈들  이거 듣고 얼른 기어와  공기 마저 배신했어 숨이 차도 난 뛰어가                터널 끝이 보여 밝은 빛이 스며 들어와           이제 다들 하나 보네  근데 나와 퀄리티는 다름  아름다운 인생 한 번 사는 나름  더 많은 걸 겪는 게 나은듯하군           놀러 온 적도 없지  찐 바닥은   보다 중요한 건     인종차별 무학 혼혈 비하  수준 미달들은 미리 떨쳐낼 것                                  안 통하지 말이 근데 곤조가 어디 가니  여기까지인 줄 알았더니 거기까지  어디까지가 나 보기 전엔  정답은 아무도 모른다지  왼 오른팔이 없음 두 다리로 걸어                                                   영혼 없는 번화가 안가 난 일번지  지키는   싫던지  니들이 하는 행동 다 그전에 씹던 짓  그 짓거리의 혀를 차는 내  또는 내                                 ,https://image.bugsm.co.kr/album/images/200/40658/4065846.jpg?version=20211009010932.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.6459185467956365,32373870,Beautiful Breakup,루나(LUNA),Beautiful Breakup,82,네가 떠나고  나의 시간은 꼭  해가 없는 낮 같아  적막 가득한  깊은 어둠이 날  삼키고 있어        아직 이해할 수 없어 난  네가 나에게 했던 말  왜 우릴 위한 게  이런 악몽같은 밤인지  다시 한번 더       차갑게 심장이 얼어               모든게 멈춰진 이유                   다 부서진        우리 이별                    다 흩어진        우리의 별               애써 발을 떼  벗어나려 해   이 깊은 어둠 속  모순 가득한  너의 말처럼   어쩌면 찬란한 끝이 올지도 몰라      사실 이해 안돼 여전히  그냥 삼켜낼 수 밖에   한동안 너의  말은 지워지지 않은 채  계속 남아서 나를 눌러  차갑게 심장이 얼어               모든게 멈춰진 이유                   다 부서진        우리 이별                    다 흩어진        우리의 별                              불꺼진 시간에 갇혀               네 빈자릴 한참을 봐도                                                                  ,https://image.bugsm.co.kr/album/images/200/204303/20430358.jpg?version=20211109004432.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.6234590328518574,32281309,Saint!,조희원,Saint!,81,누군가 말하길 이건 오버  택함 받은 넌 신의 축복을  이름을 아는 건 아닌지  뺨에 날카로운 키스만 남겼네             그들이 노래를 부르며  관심 없던 이름을 외우고  그게 지겨워질 때야 등장하는 그     누군가 말하길 이건 운명  혹은 알 수 없는 신의 계시일지  차라리 여전히 침묵하던  그를 위해 칼을 뽑아줘             그들이 노래를 부르며  기억 못 할 이름을 외우고  그게 지겨워질 때야 등장하는 그     아 내가 지겹길 바라  차라리 칼 뽑는 척이라도 해줘  아 내가 지겹길 바라  내가 사랑한 이에게 돌아가게,https://image.bugsm.co.kr/album/images/200/204080/20408060.jpg?version=20210713003634.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.9722382431313874,32387393,술이야,허각,술이야 (REVIBE Vol.5),81,슬픔이 차올라서 한잔을 채우다가  떠난 그대가 미워서 나 한참을 흉보다가  나 어느새 그대 말투 내가 하죠  난 늘 술이야 맨날 술이야  널 잃고 이렇게 내가 힘들 줄이야  이젠 난 남이야 정말 남이야  널 잃고 이렇게 우린  영영 이제 우리 둘은 남이야  슬픔이 차올라서 한잔을 채우다가  떠난 그대가 미워서 나 한참을 흉보다가  또다시 어느새 그대 말투 또 내가 하죠  난 늘 술이야 맨날 술이야  널 잃고 이렇게 내가 힘들 줄이야  이젠 난 남이야 정말 남이야  널 잃고 이렇게 우린  영영 이제 우리 둘은  술 마시면 취하고 난 한 얘기를 또 하고  이젠 넌 남인 줄도 모르고  술 마시면 취하고 난 한 얘기를 또 하고  이젠 넌 남인 줄도 모르고  너 하나 기다렸어  난 늘 술이야 맨날 술이야  널 잃고 이렇게 내가 힘들 줄이야  이젠 난 남이야 정말 남이야  널 잃고 이렇게 우린  영영 이제 우리 둘은  정말 영영 이제 우리 둘은  남이야,https://image.bugsm.co.kr/album/images/200/204334/20433451.jpg?version=20211123004601.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.9781054506783149,6134010,수면에서,짙은(Zitten),수면에서,80,수면 아래 어둠 속엔  숨을 참아야 살 수 있고  바래 왔던 빛의 세상엔  숨을 쉬어야 살 수 있지    어머니의 뱃 속에선  숨 쉬지 않아도 편안했던  손길들이 아직 남아서  나 나아가지 못하게 하네    깊은 곳에 두고 온 마음과  누르고 싶었던 내 무게  언젠가 떠오를 걸 알기에  더 머물고 싶었기에    수평선은 저 멀리에  그리움 가득 안고 떠가네  구름 속엔 한 줄기의 빛  다 버리지도 못했던 희망    수면이라는 선 사이  생사를 가르는 그 찰나에  바닥 밑에 사는 삶들은  빛을 만난 적이 있을까    바다에서 바라보는  지평선 아래엔 뭐가 있나  우린 모두 수면 아래  이어져 있는 하나의 삶    올바른 질문을 만나려  대양을 벗어난 포말과  끝없이 반복될 순환과  침묵을 연마한 시간들    다 버리지도 못한 내 그리움,https://image.bugsm.co.kr/album/images/200/40669/4066958.jpg?version=20211106004423.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.5882758051057639,32150591,Bubbles&Mushrooms (FRNK Remix),백예린 (Yerin Baek),tellusboutyourself Remixes,80,사랑은   거품         너도 신경 쓴다고 쓰지만          난 마음을 써           그게 우리 사이의 유일한 차이점이야         사랑은 내게 천국을 줬고         넌 나에게 지옥을 주지           네 마음속 사랑은 사라져버렸어            사랑은 모두 거품이야       사랑은 모두 거품이야       사랑은 모두 거품이야       사랑은 모두 거품이야       사랑은 모두 거품이야       사랑은 모두 거품이야       사랑은 모두 거품이야,https://image.bugsm.co.kr/album/images/200/203786/20378622.jpg?version=20210216120000.0,"['국내', '가요', '여름', '여성보컬', 'KPOP', '아이돌']",2021y
1,0.6845993779730625,6125318,Desert Eagle,실리카겔,Desert Eagle,75,대지에 씨를 뿌리고 밤이 오면  낙타와 길을 헤매고  말하지 못한 비밀과 잠에 들면  사막에 빛이 내려와  섬광 섬광  북극에서 떠오른 섬광  오 음악 없는 나라로  죽은 분들의 세계로                              기계와 친구가 되는 공장에서  신비한 힘을 느끼고  이 사막에서 꼭 살아남자  마지막 행복을 위해  섬광 섬광  북극에서 떠오른 섬광  오 벼락치는 나라로  유아독존의 세계로                            ,https://image.bugsm.co.kr/album/images/200/40635/4063500.jpg?version=20210817163720.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.3683175256633357,32231873,초록 전쟁,위아더나잇(We Are The Night),초록 전쟁,74,넌 누굴까 머릿속을  왜 헤집고 다녀  너의 말투 웃음소리  자꾸 듣고파  설렘이 남았었나  너의 취향은 뭘까  나는 말이야 가끔 작고  초라할 거야  잘 아는 척 떠들 때면  지루해 잠이 와  너 라디오헤드 음악 좋아해  왕가위 영화는 어떤 게 좋아  사실 나 이런 것  사실 너 가진 것  중요치 않아 정말  여름이 오기 전  세상이 끝날지 몰라  올해가 지나도  사람은 무섭잖아요  전쟁이 난 것 같아  설렘이 남았었나  너의 불안은 뭘까                                          ,https://image.bugsm.co.kr/album/images/200/203963/20396311.jpg?version=20210514180012.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.6815715631136794,6128752,비상사태 (feat. nov),Chan,비상사태,74,내가 원래 향수까지 챙겼나  네가 준 립밤 굳이 꺼내 보이고  어이없긴 해도 마음이 말도 없이 뛰는 게  우리 사이엔 친군 없다나 뭐     붉게 그을린 내 두 볼은 놓친 채  눈치 탓인진 몰라도 애써   괜히 계속된 어색에  되려 모른 척 어렵게   지어 내기 직전 빙 둘러 뱉을 말  넌 꽤 길게   친구 같았는데 밤새  모든 게 너 일 땐 어떡해  별  없이 넌 알아챌 게 뻔하고  내가 봐도 이건 비상사태       뭘까 왜 가만히 있는데  맴돌아와 네 목소리  언제부터일까 이상해  하루 종일 네 연락만 기다려 나  붉게 그을린 내 두 볼은 놓친 채  눈치 탓인진 몰라도 애써   긴가민가한 기분에  되려 모른 척 어렵게   지어 내기 직전 빙 둘러 뱉을 마음  넌 꽤 길게   친구 같았는데 밤새  모든 게 너 일 땐 어떡해  별  없이 넌 알아챌 게 뻔하고  내가 봐도 이건 비상사태       정신없이 또 긴 밤의 끝에서  네가 여러 색 빛깔 마치     ,https://image.bugsm.co.kr/album/images/200/40649/4064993.jpg?version=20210916003134.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.538111193026446,6131688,Someday,청하,원더우먼 OST Part.3,74,매일이 새로운 난  어쩌면 모두가 원했던 사람은 아니겠죠  늦봄에 돋아난 푸른 마음은  아무에게도 쉴 곳을 주지 못했죠   알아요  창 너머에 반짝이는 것들은  아직 내 것이 아니라는 걸     빛이 되고 싶어요  어딘가에서라도   날 찾고 싶어요     내 이름을 듣게 된다면  일렁이는 맘으로  내일을 살 수 있죠    집에 돌아가는 길  어제와 똑같이 가라앉아 버린 내 빈 마음들  도망치듯 달아난 내 안의 모든 것들  오늘도 난 아무 감정 없이 웃어   믿어요  아름답게 수놓일 순간들은   분명 내게도 올 수 있다고     빛이 되고 싶어요  어딘가에서라도   날 찾고 싶어요     내 맘을 마주할 날이 오면   나를 가득 안고서  눈물을 흘리겠죠         내 맘을 마주할 날이 오면   나를 가득 안고서  눈물을 흘리겠죠  ,https://image.bugsm.co.kr/album/images/200/40660/4066087.jpg?version=20211019004446.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.5841180705521307,32352072,다 말해도 돼,짙은(Zitten),다 말해도 돼,73,오늘 같은 밤에  스치는 바람 너머에  살며시 너의  손잡아 주길  하루가 저무는  노을빛 기억 저편에  그 때의 너와  웃을 수 있길  다 말해도 돼  더 기대도 돼  아무일도 없듯 눈을 감아  이 밤 다 나에게  저 멀리에서만  조용히 바라보던 나  이제는 내가  눈물을 닦아줄게  다 말해도 돼  더 기대도 돼  아무일도 없듯 눈을 감아  여기에 서 있을게  내 맘 가득히  넌 밤하늘에 별이 돼  아무일도 없듯 눈을 감아  이 밤 다 나에게 기대  선명하게 니가 보여  온맘 가득히  너만 담을게  아무리 아파도  변치 않아 이대로 지금처럼,https://image.bugsm.co.kr/album/images/200/204250/20425087.jpg?version=20211012180022.0,"[""IT'S NEW! 신곡 에센셜"", 'NewSongs']",2021y
0,0.5485610617898444,32249635,두려울뿐야,너드커넥션(Nerd Connection),두려울뿐야,73,난 너의 마음이 얼마나 큰지  그리고 그 안에 얼마나 많은 숨이 담겨 있는지  난 너의 말이 어떤 의미인지  그리고 그게 나를 또 얼마나 많이 바꿔 놓을지  두려울 뿐야  두려울 뿐야  난 그저 두려울 뿐야  원래 창백한 어른이 될수록  세상 모든 일들이 훤히 내려다 뵐 줄 알았는데  이런 생각에 허우적댈 수록  여기저기 감긴 오해들은 점점 더 엉켜 간단 게  두려울 뿐야  두려울 뿐야  난 그저 두려울 뿐야  원래 인간이란 존재는 모두  눈앞에 보이지 않는 걸 가장 두려워한다는데  난 너의 보이지 않는 마음이  세상 그 어떤 짙은 어둠보다 더 새까맣다는 게,https://image.bugsm.co.kr/album/images/200/204005/20400589.jpg?version=20210606120024.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.6635214230872355,6136769,헤어지면 돼,V.O.S.,헤어지면 돼,72,언제부터 우리는  불편해졌어  그렇게 매일 멀어지고  툭하면 또 몇 번씩  눈물 보인 너  그런게 지겨워져  사소한 다툼들도  이유 없는 실증도  이젠 모두 다 지쳐서  더는 사랑하지 않게 된 거야  그래 헤어지면 된다  그러는게 좋을 것 같다  엉켜버린 마음이  기어코 서롤 밀어내  너도 알고 있잖아  참아왔던 말들 미뤄왔던 우리  애써 남겨두지 말고  그래 헤어지자 우리  한때는 가득찼던  예쁜 우리 모습들  더는 보이지가 않아  그래 이대로는 안되겠다고  그래 헤어지면 된다  그러는게 좋을 것 같다  엉켜버린 마음이  기어코 서롤 밀어내  너도 알고 있잖아  참아왔던 말들 미뤄왔던 우리  애써 남겨두지 말고  그래 헤어지자 우리  지나갈 거라 생각하고  서로 몰랐던 그때 그 자리로  다시 돌아가면 돼  우리 미워하지 말자  미안함에 붙잡지 말자  오늘 참으면 꽤나 좋은 하루들에  많이 웃게 될거야  참아왔던 이별  추억이었다는 그런 아련한 말들은  하지말고 안녕 안녕,https://image.bugsm.co.kr/album/images/200/40677/4067784.jpg?version=20211122063559.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.6388598970280898,32299064,날씨 맑음,위수(Wisue),지나간 여름을 안타까워마,72,날씨가 제법 더워진 듯해요  그대는 어디서 무얼 하는가요  시간은 없고 핑계만 대고파  여길 당장 떠나고 싶다면  숨을 크게 쉬어봐요  여기가 어딘지는 중요하지 않죠  맑게 개인 날씨 그 어디쯤에  우리 마음이 여기 함께 있다는 게 중요해요  함께 있다는 게 중요해요  그대는 항상 날씨 운이 좋았죠  좋지 않대도 상관은 없어요  시간이 없어요 어서 일어나요  여길 당장 떠나고 싶다면  내 손을 잡아요 놓치지 마요  어디로 가볼까요 바다도 난 좋아요  도착하면 아무 생각 말고  우리만 생각하기로 해요  숨을 크게 쉬어봐요  여기가 어딘지는 중요하지 않죠  맑게 개인 날씨 그 어디쯤에  우리 마음이 여기 함께 있다는게 중요해요  함께 있다는 게 중요해요  날씨가 제법 더워진듯해요  그대는 어디서 무얼 하는가요  시간은 없고 핑계만 대고파  여길 당장 떠나고 싶다면,https://image.bugsm.co.kr/album/images/200/204121/20412189.jpg?version=20210829004134.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.6736103134826745,32343301,산책,CHIMMI(취미),From Late Night,71,내가 널 바라본 적이 있었나  눈을 마주했던 것 말고  널 아주 천천히  느껴본 적이 있었나  시선은 너를 놓치지 않으려  작은 걸음으로 네 뒤를 쫓고  널 따라 흐르곤 했어  끝이라곤 없어 널 따라 걷는 산책  걸음걸음 난 즐기는 중이야  어느새 내 시선 끝에 맺힌 그 말  아마도 사랑일거야                                                                                                                          끝이라곤 없어 널 따라 걷는 산책  걸음걸음 난 즐기는 중이야  어느새 내 시선 끝에 맺힌 그 말  아마도 사랑일거야                                                   ,https://image.bugsm.co.kr/album/images/200/204226/20422694.jpg?version=20210928003517.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.5961104945106351,81312078,Opening,9와 숫자들,Opening,71,누구에게나 울어야 하는 날이 있어  내 앞에서만 열리지 않는 문을 만나면  때로는 커서  때로는 작아서  조금 특별한 색깔을 좋아해서  넘지 못 하는 선이 있어          이제 암호를 정하기로 해          세 번 노크를 하면  활짝 열어주기로  누구에게나 들려줘야 할 말이 있어  태어난 대로 느끼는 대로 살면 된다고  이건 새로운 시작  깨질 수 없는 약속  난 너의 믿음을 인정할 테니  너도 내 사랑을 응원해줄래          이제 암호를 정하기로 해          세 번 노크를 하면  활짝 열어주기로  세상 모든 사람들이  똑같을 수는 없지만  한 걸음 물러서서 보면  다 같은 밝기로 빛나          새로운 시작          깨질 수 없는 약속          암호를 정하기로 해    ,https://image.bugsm.co.kr/album/images/200/157776/15777657.jpg?version=20210624063753.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.9770685006428665,6131414,ME.N.U,하동균,ME.N.U,71,아직 조금 낯선   가벼이 숨을 고른 채  처음 보는 먼 곳까지  떠나 보려 해 너와 함께     숲에 번진 산에 오를 땐  꼭 손을 내밀어 줄게  푸른 하늘 높이 걸린  세상 속엔   그 모든 게    내 모든 삶에 펼쳐 둘  오직 단 하나의     그 안에 널 담아둘래  좀 더 멀리     너와 함께    아름다운 세상 속에  손을 잡아 줘     가끔 길을 잃어 가도 돼  생각 치 못했던 곳에  우릴 기다릴 풍경이  그 얼마나 고울 지 상상 해 봐    빗 속 마저 따뜻한  우리만의     그 안에 널 담아둘래  좀 더 멀리     너와 함께    아름다운 세상 속에  손을 잡아 줘     매일 너와 나란히 맞춘 발자국  또 한 걸음 이어지는       어디든 널 비춰줄래  더 깊은       그 안에서    입을 맞춘 순간 끝에              ,https://image.bugsm.co.kr/album/images/200/40659/4065981.jpg?version=20211020002718.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.8139529782939025,6128250,0X1=LOVESONG (I Know I Love You) feat. MOD SUN,투모로우바이투게더,0X1=LOVESONG (I Know I Love You) feat. MOD SUN,70,난 문제투성이    길이 없었어  죽어도 좋았어         세계의 유한 법칙  나를 구해줘  내 손을 잡아줘                                                                                                                                                  얼음뿐인 이곳에서  넌 유하게 빛나던                그러다 내게 나타난 천사  데려가 줘 너의                                                                        구멍 난 영혼에 살이 돋아  추운 대기가 녹아가  제로의 세계 속에  찾아낸 너라는 온기  내 모두를 거둬가       난 문제투성이    길이 없었어  죽어도 좋았어         세계의 유한 법칙  나를 구해줘  내 손을 잡아줘                                                                                           ,https://image.bugsm.co.kr/album/images/200/40647/4064793.jpg?version=20210914003222.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.5108453513654291,6135982,다행이야,장덕철,다행이야,69,잘 지내는지  요즘도 정신없니  사실 아직 난 궁금해    니가 없는 일상에  널 보고 싶다는 생각에  나와 같을지 걱정돼    잘 견뎌낼 거야 난  무뎌진 반복된 날들  괜찮다며 버텨낸  사실은 아파 쓰린 밤들    지친 하루 퇴근길  사람 많은 길가에  웃고 있는 너를 보았어    내게 짓던 웃음이  날 부르던 그 아름다운 네 목소리  여전히 남아있어 다행이야    오늘부터 며칠간은  참 힘들겠지만  내가 곁에 없어도  너가 그의 옆에 서서  웃을 수가 있어서  다행이야    이젠 나도 괜찮아  익숙한 그대 빈자리  가슴 한 켠 비워낸  사랑했었단 그 말들도    한참 동안 망설인  잘 지냈냐는 그 말을  못 꺼내는 내가 미웠어    내게 짓던 웃음이  날 부르던 그 아름다운 네 목소리  여전히 남아있어 다행이야    오늘부터 며칠 간은  참 힘들겠지만  내가 곁에 없어도  너가 그의 옆에 서서  웃을 수가 있어서   다행이야    매일 내 곁에서  웃게 해준다고 했던 약속  지키지 못해서  정말로 미안해    내게 안긴 모습이  속삭이듯 따뜻했었던  네 숨소리 여전히  남아있어 아프지만    오늘부터 다시금  너를 그리겠지만  내가 옆에 없어서  다시 웃을 수 있어서  행복할 수 있다면,https://image.bugsm.co.kr/album/images/200/40674/4067468.jpg?version=20211123144457.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.982236884080613,6136774,소원,지아(Zia),소원 (3rd MAKE:UP),68,알고 있죠 이것이 끝이라는 걸  두 번 다시 볼 순 없겠죠  이젠 나 아닌 다른 사람과  또 다른 추억들을 만들어 가겠죠  괜찮아요 그대 떠나신대도  추억들은 내 맘에 있으니  그저 사랑했었던 기억은  그냥 두고 떠나가세요  언제부턴가 그대 없는 날 보죠  그럴 때면 나도 모르게 자꾸 눈물이 나요  내가 왜 싫어졌는지 가르쳐 줄 순 없나요  아직도 그대 사진은 날 보며 웃고 있는데  우린 여기까진가요 죽어도 난 아닌가요  이해해 보고 싶지만 그게 잘 안되나 봐요  이제는 끝인 걸 알지만  생각의 마지막엔 이러지 말았으면 해요  그쵸 내가 뭔가 잘못한 거죠  원하시면 고쳐볼게요 어렵지 않은걸요  내가 왜 싫어졌는지 가르쳐 줄 순 없나요  아직도 그대 사진은 날 보며 웃고 있는데  우린 여기까진가요 죽어도 난 아닌가요  이해해 보고 싶지만 그게 잘 안되나 봐요  다신 울지 않을게요 눈물이 흐를 때마다  함께한 지난 추억이 초라해질 테니까요  이제는 끝인 걸 알지만  생각에 마지막엔 이러지 말았으면 해요  생각에 마지막엔 이러지 말았으면 해요,https://image.bugsm.co.kr/album/images/200/40677/4067788.jpg?version=20211122063600.0,"[""IT'S NEW! 신곡 에센셜"", 'NewSongs']",2021y
0,0.904019764871488,32304990,여름 소설,위아더나잇(We Are The Night),여름 소설,67,아끼고 빛나던 마음  별이나 달 그런 걸 닮았었나  삼키고 할퀴었던 날은  술이나 밤 그런데 감췄었나  불꽃놀이 사방에 퍼지고요  우린 두 손을  동그랗게 동그랗게 펼쳐보다가  끝이 없는 영원이야  사랑하고 싶었고  돌아갈 순 없는    네가 내 이름을 부르면  그게 내 여름이 되었고  아득히 희미한 저    너무나 어린 날의 불꽃으로 넌  영원한 밤의 소설이 돼요  당신을 볼 때면  나를 들킨 것만 같아서  계절을 지나  도시를 지나  다른 내일을 꿈꿨었고  밤하늘 긴 밤을  동그라미 두 개 그리다  끝이 없는 영원 속에 갇히고  그리워져요  괜찮아져요      네가 내 이름을 부르면  그게 내 여름이 되었고  아득히 희미한 저    너무나 어린 날의 불꽃으로 넌  영원한 밤의 소설이 돼요                              그대 내 이름을 부르면  그게 내 여름이 되었고  어린 날의 불꽃이여  밤하늘을 태워요  사라지는 별,https://image.bugsm.co.kr/album/images/200/204136/20413641.jpg?version=20210810012357.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.5486024867692861,32352195,You and I,네이비쿼카(NavyQuokka),You and I,66,너와 난     부를게 이   이 노랠 들어줘 손 놓지 말아 줘        들려줘 네 멜로디  이 노랜 영원히  어젯밤 잠들기 전 따뜻한 온기와  너와 나눈 이야기들이 내 곁을 맴돌아       우리 노래가 영원히 끝나지 않았으면  어둠을 헤맬 때에도  이 세상이 너를 아프게 한다고 해도  내가 곁에 있을게 따스한 햇살처럼  우리 서로를 비춰줬으면 해  너와 난     부를게 이   이 노랠 들어줘 손 놓지 말아 줘        들려줘 네   이 노랜 영원히  어쩌면 당연할지도  모두들 새로운 사람을 만나고  헤어짐을 반복해 내가 이상한 걸까  우린 서로의 마지막 같은데  너와 난     부를게 이   이 노랠 들어줘 손 놓지 말아 줘        들려줘 네   이 노랜 영원히  너와 난     부를게 이   이 노랠 들어줘 손 놓지 말아 줘        들려줘 네   이 노랜 영원히,https://image.bugsm.co.kr/album/images/200/204251/20425119.jpg?version=20211010120018.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.7124944955999042,6131443,오늘도 맑음,KCM,오늘도 맑음,66,오랜만에 날씨가 좋아서 새로 산 옷 입고  늘 타던 버스에 올라서 창문에 기댔어  스치는 길가에 꽃들이 햇살에 눈부시게 해  이렇게 좋은 날에 푸른 하늘 위로  기분 좋은 바람에 내 마음 가득히 담아  니가 있는 곳 바로  앞까지  내 마음이 닿길 바라봅니다  차분하게 또 짙어지는 게 너와의 기억  이상해 이제 싫지가 않아 나쁘지도 않아  창문 틈 사이로 느껴져 아련한 너의 향기가  이렇게 좋은 날에 푸른 하늘 위로  기분 좋은 바람에 내 마음 가득히 담아  네가 있는 곳 바로 앞까지  내 마음이 닿길 바라봅니다  이렇게 가만히 기대서  눈을 감고 네 이름 부르면  어쩌면 이렇게 좋은 날에  저 끝에서 네가 기다릴까  너무나 보고 싶어 그리워하는 게  처음보단 괜찮아 잘 지내  같은 하늘 아래 함께 있다는 거  그거 하나로 충분한가 봐  루루루 루루 루루 루루 루루 루루  루루 루루 루루루 루루루 루루루 루루  니가 있는 곳 바로 앞까지  내 마음이 닿길 바라봅니다  가끔 흐린 날도 비가 오는 날도  널 향한 맘은 오늘도 맑음,https://image.bugsm.co.kr/album/images/200/40659/4065991.jpg?version=20211014063817.0,"[""IT'S NEW! 신곡 에센셜"", 'NewSongs']",2021y
0,0.5032232091094204,32130692,제자리,Meego,0 degrees,66,멈춰 있는데  그사이에 많은 것들이  한순간에 변하고 있어     너와 난 왜 아직도  애를 써야만 편할까요     애를 쓰지 않을 거예요  이제 더 이상 잡고 싶어도 사라지겠죠          조용한 시간 속 너와,https://image.bugsm.co.kr/album/images/200/203743/20374302.jpg?version=20210428041045.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
2,0.5250055301102088,6130783,Pop Song,니브 (NIve),Pop Song with KozyPop,66,수많은 날들  널 그린 날들                 그래 맞아                네가 좋아했던 가수들  조금이라도 닮아보려 해  그럼 돌아올까 봐                                그토록 원하던 너만의 곡을 썼잖아                                그토록 원하던 너만의 곡을 썼잖아          난 노래를 만들어 그리고 비겁하게도  너의 얘기를 꺼내 써 너는 잘 모른다 해도  그때 너가 했던 말을 가사로 옮겨 적었어  그게 나를 괴롭혀 부메랑처럼 돌아왔어  넌 눈물이 고였고 왜 그랬냐 난 물었어  할 말이 없는 넌 미안해란 말만 하고  날 쳐다봤어  그때의 그 감정이 내 안에 자리 잡아서  나가지를 않아 아냐 안 그립다고  이제는 너가 그립다 말해  새벽이라도 글쎄 어쨌든 내게 전화해   절대 그럴 일은 이제 없겠지  마지막으로 말해 너 대신                                그토록 원하던 너만의 곡을 썼잖아                                그토록 원하던 너만의 곡을 썼잖아        ,https://image.bugsm.co.kr/album/images/200/40657/4065733.jpg?version=20211006180023.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
